id,mszoning,lotfrontage,lotarea,street,lotshape,landcontour,utilities,lotconfig,landslope,neighborhood,condition1,condition2,bldgtype,housestyle,overallqual,roofstyle,roofmatl,exterior1st,exterior2nd,masvnrtype,masvnrarea,exterqual,foundation,bsmtqual,bsmtcond,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtfintype2,bsmtunfsf,totalbsmtsf,heating,heatingqc,centralair,electrical,1stflrsf,2ndflrsf,grlivarea,bsmtfullbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,totrmsabvgrd,functional,fireplaces,garagetype,garageyrblt,garagefinish,garagequal,garagecond,paveddrive,wooddecksf,openporchsf,enclosedporch,screenporch,saletype,saleprice,garagesize,houseage
140,RL,70.0,8197,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,506.0,4.0,PConc,4.0,3.0,No,GLQ,1188.0,Unf,292.0,1480.0,GasA,5.0,Y,SBrkr,1480,0,1480,1.0,2,0,3,1,4.0,7,Typ,0,Attchd,2003.0,RFn,3.0,3.0,Y,252,73,0,0,WD ,214000,1240.0,17
545,RL,88.0,10994,Pave,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,8,Gable,CompShg,VinylSd,VinylSd,Stone,366.0,4.0,PConc,4.0,4.0,No,GLQ,976.0,Unf,868.0,1844.0,GasA,5.0,Y,SBrkr,1844,0,1844,1.0,2,0,2,1,4.0,7,Typ,1,Attchd,2005.0,Fin,3.0,3.0,Y,165,44,0,0,COD,257000,1240.0,15
1338,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,BrkTil,3.0,3.0,No,Rec,201.0,LwQ,462.0,825.0,GasA,5.0,Y,SBrkr,825,672,1497,0.0,2,0,3,1,3.0,5,Typ,0,Detchd,2004.0,Unf,3.0,3.0,Y,272,0,0,0,WD ,157000,672.0,83
2873,RM,50.0,7288,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1Story,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,CBlock,3.0,3.0,Mn,Rec,305.0,Unf,671.0,976.0,GasA,3.0,N,SBrkr,976,0,976,1.0,1,0,2,1,3.0,5,Typ,0,Detchd,1942.0,Unf,3.0,3.0,N,160,0,0,0,WD ,102000,215.0,78
924,RL,80.0,13360,Pave,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,BrkTil,4.0,3.0,No,ALQ,713.0,Unf,163.0,876.0,GasA,5.0,Y,SBrkr,964,0,964,1.0,1,0,2,1,3.0,5,Typ,0,Detchd,1921.0,Unf,3.0,3.0,Y,0,0,44,0,WD ,163500,864.0,99
844,RL,78.0,10335,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,4.0,PConc,4.0,3.0,4,GLQ,679.0,Unf,811.0,1490.0,GasA,5.0,Y,SBrkr,1501,0,1501,1.0,2,0,3,1,4.0,6,Typ,0,Attchd,1999.0,RFn,3.0,3.0,Y,144,29,0,0,WD ,204000,1154.0,21
901,RL,70.0,11767,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,259.0,3.0,CBlock,3.0,3.0,No,Rec,546.0,Unf,604.0,1150.0,GasA,5.0,Y,SBrkr,1560,0,1560,0.0,1,0,2,1,3.0,7,Min1,1,Attchd,1956.0,Unf,3.0,3.0,Y,0,0,0,0,WD ,103500,313.0,64
2195,RH,60.0,10896,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Feedr,Norm,2fmCon,2.5Fin,6,Hip,CompShg,VinylSd,VinylSd,None,0.0,2.0,CBlock,3.0,2.0,No,LwQ,256.0,Unf,1184.0,1440.0,GasA,5.0,Y,FuseA,1440,1440,3395,0.0,2,0,8,2,2.0,14,Typ,0,,1978.694099378882,,2.9679089026915113,2.9756728778467907,N,0,110,0,0,WD ,200000,0.0,106
2081,RL,60.0,5400,Pave,Reg,HLS,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,CBlock,3.0,3.0,No,Rec,453.0,Unf,411.0,864.0,GasA,3.0,Y,SBrkr,864,0,864,0.0,1,0,3,1,3.0,6,Typ,0,Attchd,1958.0,Unf,3.0,3.0,Y,0,0,0,0,WD ,118000,399.0,62
2774,RL,70.0,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,244.0,4.0,PConc,4.0,3.0,Av,GLQ,1400.0,Unf,125.0,1525.0,GasA,5.0,Y,SBrkr,1525,0,1525,1.0,2,0,3,1,4.0,6,Typ,0,Attchd,2000.0,RFn,3.0,3.0,Y,219,36,0,0,WD ,235000,1082.0,20
2573,RL,70.0,7728,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,SLvl,5,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,120.0,3.0,CBlock,3.0,3.0,Av,ALQ,803.0,Unf,303.0,1106.0,GasA,3.0,Y,SBrkr,1190,0,1190,1.0,1,0,3,1,3.0,6,Typ,0,Attchd,1962.0,Unf,3.0,3.0,Y,0,18,0,0,WD ,132500,1080.0,58
1793,RL,75.0,8778,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,PConc,4.0,3.0,No,Unf,0.0,Unf,1302.0,1302.0,GasA,5.0,Y,SBrkr,1302,528,1830,0.0,2,1,3,1,4.0,7,Typ,0,BuiltIn,2006.0,RFn,3.0,3.0,Y,0,40,0,0,WD ,221300,2577.0,14
882,RL,63.0,8487,Pave,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,4.0,PConc,4.0,3.0,Av,GLQ,20.0,Unf,1480.0,1500.0,GasA,5.0,Y,SBrkr,1500,0,1500,0.0,2,0,3,1,4.0,6,Typ,0,Attchd,2004.0,RFn,3.0,3.0,Y,192,36,0,0,WD ,190000,1140.0,16
2791,RL,68.88300349243306,9930,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,199.0,4.0,PConc,4.0,3.0,No,GLQ,456.0,Unf,370.0,826.0,GasA,5.0,Y,SBrkr,878,884,1762,0.0,2,1,3,1,4.0,6,Typ,0,Attchd,2002.0,Fin,3.0,3.0,Y,320,54,0,0,WD ,222000,1182.0,18
297,RL,100.0,17500,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,Gable,CompShg,BrkFace,HdBoard,None,0.0,4.0,PConc,4.0,3.0,Av,GLQ,1406.0,Unf,496.0,1902.0,GasA,3.0,Y,SBrkr,1902,0,1902,1.0,2,0,3,1,5.0,7,Typ,2,Attchd,1959.0,Fin,3.0,3.0,Y,0,207,162,0,WD ,335000,1134.0,61
509,RL,78.0,10206,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,PosN,Norm,1Fam,1Story,8,Gable,CompShg,VinylSd,VinylSd,BrkFace,294.0,4.0,PConc,4.0,3.0,No,Unf,0.0,Unf,1614.0,1614.0,GasA,5.0,Y,SBrkr,1658,0,1658,0.0,2,1,3,1,4.0,7,Typ,1,Attchd,2008.0,Fin,3.0,3.0,Y,144,44,0,0,WD ,257500,2178.0,12
1115,RL,75.0,14587,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,Gable,CompShg,VinylSd,VinylSd,Stone,284.0,4.0,PConc,4.0,3.0,No,Unf,0.0,Unf,1498.0,1498.0,GasA,5.0,Y,SBrkr,1506,0,1506,0.0,2,0,2,1,5.0,6,Typ,1,Attchd,2008.0,Fin,3.0,3.0,Y,0,174,0,0,New,264132,1184.0,12
773,RL,65.0,7800,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,89.0,3.0,PConc,3.0,3.0,No,ALQ,450.0,Unf,414.0,864.0,GasA,5.0,Y,SBrkr,899,0,899,0.0,1,0,3,1,4.0,5,Typ,0,Attchd,1967.0,Fin,3.0,3.0,Y,64,0,0,0,WD ,130000,288.0,53
732,RL,50.0,4960,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,5,Gable,CompShg,WdShing,Wd Shng,None,0.0,3.0,CBlock,3.0,3.0,No,Unf,0.0,Unf,297.0,297.0,GasA,5.0,Y,SBrkr,1001,653,1654,0.0,2,0,3,1,3.0,7,Typ,1,Detchd,1955.0,Unf,3.0,3.0,N,244,60,0,0,WD ,137000,336.0,90
1552,RM,60.0,7392,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,BrkTil,3.0,3.0,No,Unf,0.0,Unf,520.0,520.0,GasA,3.0,Y,FuseA,912,0,912,0.0,1,0,2,1,3.0,5,Typ,0,Detchd,1934.0,RFn,3.0,3.0,Y,0,90,0,0,WD ,99500,360.0,90
226,RL,68.88300349243306,7424,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,SFoyer,5,Gable,CompShg,Plywood,Plywood,None,0.0,3.0,CBlock,4.0,3.0,Av,GLQ,1319.0,Unf,0.0,1319.0,GasA,3.0,Y,SBrkr,1373,0,1373,1.0,1,0,3,1,3.0,5,Typ,2,Attchd,1978.0,Fin,3.0,3.0,Y,0,0,0,0,WD ,160250,1182.0,42
2830,RM,24.0,2522,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,4.0,PConc,4.0,3.0,No,Unf,0.0,Unf,970.0,970.0,GasA,5.0,Y,SBrkr,970,739,1709,0.0,2,0,3,1,4.0,7,Maj1,0,Detchd,2004.0,Unf,3.0,3.0,Y,0,40,0,0,WD ,130000,760.0,16
2238,RM,46.0,3672,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1Story,5,Gable,CompShg,Stucco,Stucco,None,0.0,3.0,BrkTil,3.0,3.0,No,Unf,0.0,Unf,816.0,816.0,GasA,5.0,Y,SBrkr,816,0,816,0.0,1,0,2,1,3.0,5,Typ,0,Detchd,1922.0,Unf,2.0,2.0,N,0,0,96,0,WD ,75200,100.0,98
982,RL,62.0,7706,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,3.0,CBlock,4.0,3.0,Av,Rec,114.0,GLQ,0.0,384.0,GasA,5.0,Y,SBrkr,1091,0,1091,0.0,1,0,2,1,3.0,5,Typ,0,Attchd,1993.0,Fin,3.0,3.0,Y,280,0,0,0,WD ,131250,429.0,27
1265,RL,68.88300349243306,12929,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,276.0,3.0,CBlock,3.0,3.0,4,GLQ,697.0,Unf,384.0,1081.0,GasA,3.0,Y,SBrkr,1081,0,1081,1.0,1,0,3,1,3.0,5,Typ,0,CarPort,1960.0,Unf,3.0,3.0,Y,36,82,0,0,WD ,148000,401.0,60
559,RL,68.88300349243306,9316,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,Gable,CompShg,HdBoard,Plywood,None,0.0,3.0,CBlock,3.0,3.0,No,Rec,544.0,Unf,480.0,1024.0,GasA,4.0,Y,SBrkr,1020,0,1020,0.0,2,0,3,1,3.0,5,Typ,0,Attchd,1965.0,Unf,3.0,3.0,Y,171,0,0,0,Oth,124100,288.0,55
1203,RL,68.88300349243306,12122,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,7,Gable,CompShg,CemntBd,CmentBd,Stone,210.0,5.0,CBlock,3.0,3.0,Av,ALQ,867.0,Unf,77.0,944.0,GasA,4.0,Y,SBrkr,999,0,999,1.0,1,0,3,1,5.0,6,Typ,0,Attchd,1961.0,RFn,3.0,3.0,Y,144,76,0,0,WD ,178400,1176.0,59
2083,RL,42.0,7711,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,PConc,4.0,3.0,4,GLQ,1440.0,Unf,0.0,1440.0,GasA,3.0,Y,SBrkr,1440,0,1440,2.0,2,0,4,2,3.0,8,Typ,0,,1978.694099378882,,2.9679089026915113,2.9756728778467907,N,321,0,0,0,Oth,150000,0.0,43
2130,RL,43.0,12352,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,290.0,4.0,PConc,4.0,3.0,No,GLQ,638.0,Unf,215.0,853.0,GasA,5.0,Y,SBrkr,853,900,1753,1.0,2,1,3,1,3.0,7,Typ,1,Attchd,1998.0,RFn,3.0,3.0,Y,0,74,0,0,WD ,217000,1068.0,22
2455,RL,75.0,12447,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,8,Gable,CompShg,CemntBd,CmentBd,Stone,192.0,4.0,PConc,4.0,4.0,No,Unf,0.0,Unf,1100.0,1100.0,GasA,5.0,Y,SBrkr,1116,848,1964,0.0,2,1,3,1,4.0,8,Typ,1,BuiltIn,2005.0,Fin,3.0,3.0,Y,200,70,0,0,New,252000,1520.0,15
535,RL,63.0,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,PConc,4.0,4.0,No,GLQ,54.0,Unf,1087.0,1141.0,GasA,5.0,Y,SBrkr,1141,0,1141,1.0,1,1,3,1,4.0,6,Typ,0,Detchd,2006.0,RFn,3.0,3.0,Y,182,0,0,0,WD ,152000,968.0,14
2019,RM,51.0,6120,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,BrkTil,3.0,3.0,No,Unf,0.0,Unf,832.0,832.0,GasA,5.0,Y,FuseA,854,0,854,0.0,1,0,2,1,3.0,5,Typ,0,Detchd,1991.0,Unf,3.0,3.0,Y,48,112,0,0,WD ,132000,1152.0,91
2655,RM,56.0,9576,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,CBlock,2.0,3.0,No,Rec,310.0,Unf,460.0,770.0,GasA,3.0,Y,SBrkr,885,297,1182,0.0,1,1,3,1,3.0,5,Typ,0,Detchd,1945.0,Unf,2.0,3.0,Y,0,0,0,0,WD ,120000,378.0,75
2391,RL,82.0,9942,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,Gable,CompShg,MetalSd,MetalSd,BrkFace,385.0,5.0,PConc,5.0,4.0,Av,GLQ,1290.0,Unf,316.0,1606.0,GasA,5.0,Y,SBrkr,1625,466,2091,1.0,2,1,3,1,5.0,8,Typ,1,Attchd,2005.0,RFn,3.0,3.0,Y,194,84,0,0,New,338500,1042.0,15
154,RL,65.0,7898,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,BrkTil,3.0,3.0,No,Unf,0.0,Unf,576.0,576.0,GasA,4.0,Y,SBrkr,985,0,985,0.0,1,0,2,1,3.0,4,Typ,0,Detchd,1989.0,Unf,3.0,3.0,N,0,0,0,0,WD ,105000,1352.0,100
999,RL,57.0,21872,Pave,IR2,HLS,AllPub,FR2,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,Gable,CompShg,HdBoard,HdBoard,None,0.0,3.0,PConc,4.0,3.0,4,GLQ,604.0,Unf,125.0,729.0,GasA,5.0,Y,SBrkr,729,717,1446,0.0,2,1,3,1,3.0,6,Typ,1,Attchd,1996.0,Unf,3.0,3.0,Y,264,22,0,0,WD ,175000,812.0,24
1400,RL,83.0,10005,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,Hip,CompShg,Plywood,Plywood,BrkFace,299.0,3.0,CBlock,4.0,3.0,No,BLQ,392.0,Unf,768.0,1160.0,GasA,5.0,Y,SBrkr,1156,866,2022,0.0,2,1,4,1,3.0,8,Typ,1,Attchd,1977.0,Fin,3.0,3.0,Y,288,117,0,0,WD ,192000,1010.0,43
2807,RL,41.0,12393,Pave,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,PConc,4.0,3.0,No,Unf,0.0,Unf,847.0,847.0,GasA,5.0,Y,SBrkr,847,1101,1948,0.0,2,1,4,1,4.0,8,Typ,1,BuiltIn,2004.0,Fin,3.0,3.0,Y,100,48,0,0,WD ,195000,868.0,16
516,FV,75.0,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,PConc,4.0,3.0,No,Unf,0.0,Unf,768.0,768.0,GasA,5.0,Y,SBrkr,786,804,1590,0.0,2,1,3,1,4.0,6,Typ,0,Attchd,2008.0,RFn,3.0,3.0,Y,0,30,0,0,WD ,210000,1352.0,12
1753,RL,63.0,7875,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4.0,PConc,4.0,3.0,No,Unf,0.0,Unf,847.0,847.0,GasA,5.0,Y,SBrkr,847,1101,1948,0.0,2,1,4,1,4.0,8,Typ,1,BuiltIn,2003.0,Fin,3.0,3.0,Y,0,48,0,0,WD ,211000,868.0,17
734,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,BrkTil,3.0,3.0,No,BLQ,672.0,Unf,0.0,672.0,GasA,3.0,Y,SBrkr,757,567,1324,0.0,1,0,3,1,3.0,6,Typ,0,Detchd,1936.0,Unf,3.0,3.0,Y,0,0,0,0,WD ,128000,240.0,84
1209,RL,100.0,10175,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,3.0,CBlock,3.0,3.0,No,BLQ,490.0,Unf,935.0,1425.0,GasA,4.0,Y,SBrkr,1425,0,1425,0.0,2,0,3,1,3.0,7,Typ,1,Attchd,1964.0,RFn,3.0,3.0,Y,0,0,0,0,WD ,180500,1152.0,56
1994,RM,85.0,13600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,BrkTil,3.0,3.0,No,Unf,0.0,Unf,662.0,662.0,GasA,3.0,N,SBrkr,1422,915,2337,0.0,2,0,5,2,3.0,10,Min2,0,Detchd,1945.0,Unf,3.0,3.0,Y,0,57,0,0,WD ,90000,1120.0,120
1901,RL,85.0,12172,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Unf,5,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,3.0,PConc,3.0,3.0,No,LwQ,130.0,Rec,433.0,822.0,GasA,3.0,Y,SBrkr,908,0,908,0.0,1,0,2,1,3.0,4,Typ,0,Attchd,1975.0,Unf,3.0,3.0,Y,284,24,0,192,WD ,138500,1024.0,80
2413,RL,65.0,10237,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,PConc,4.0,3.0,No,Unf,0.0,Unf,738.0,738.0,GasA,5.0,Y,SBrkr,738,754,1492,0.0,2,1,3,1,4.0,8,Typ,0,Attchd,2006.0,Fin,3.0,3.0,Y,0,32,0,0,New,169985,880.0,14
2630,RL,70.0,7000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,Hip,CompShg,BrkFace,BrkFace,None,0.0,3.0,CBlock,3.0,3.0,No,GLQ,781.0,Unf,369.0,1150.0,GasA,3.0,Y,SBrkr,1150,0,1150,0.0,1,0,3,1,3.0,6,Typ,0,Attchd,1961.0,RFn,3.0,3.0,Y,0,0,0,162,WD ,146000,288.0,59
1428,RL,59.0,11228,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,PConc,4.0,3.0,No,BLQ,50.0,GLQ,499.0,1080.0,GasA,5.0,Y,SBrkr,1080,1017,2097,0.0,2,1,3,1,4.0,9,Typ,1,Attchd,1993.0,Unf,3.0,3.0,Y,196,187,0,0,WD ,228000,2034.0,27
1271,RL,80.0,8000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3.0,PConc,3.0,3.0,No,BLQ,476.0,Rec,292.0,1256.0,GasA,4.0,Y,FuseA,1256,0,1256,1.0,1,1,3,1,4.0,6,Typ,0,Attchd,1959.0,RFn,3.0,3.0,Y,0,240,0,0,WD ,159000,311.0,61
2464,FV,84.0,10728,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,PConc,4.0,3.0,Mn,Unf,0.0,Unf,1095.0,1095.0,GasA,4.0,Y,SBrkr,1095,844,1939,0.0,2,1,3,1,4.0,8,Typ,1,Attchd,2006.0,RFn,3.0,3.0,Y,192,51,0,0,New,266000,3159.0,14
2653,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,145.0,3.0,PConc,3.0,3.0,No,Unf,0.0,Unf,816.0,816.0,GasA,5.0,Y,SBrkr,816,750,1566,0.0,1,1,5,1,4.0,7,Typ,0,Detchd,1976.0,Unf,3.0,3.0,Y,24,0,296,0,WD ,139000,900.0,96
1505,RL,56.0,6931,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1Story,4,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,CBlock,3.0,3.0,Av,ALQ,784.0,Unf,0.0,784.0,GasA,3.0,N,FuseP,784,0,784,1.0,1,0,2,1,3.0,4,Typ,0,,1978.694099378882,,2.9679089026915113,2.9756728778467907,Y,112,0,0,0,WD ,91900,0.0,65
2110,RL,73.0,8760,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,Gable,CompShg,VinylSd,VinylSd,BrkFace,132.0,4.0,PConc,4.0,3.0,No,GLQ,36.0,Unf,1453.0,1489.0,GasA,5.0,Y,SBrkr,1500,0,1500,0.0,2,0,3,1,4.0,7,Typ,1,Attchd,2005.0,RFn,3.0,3.0,Y,144,38,0,0,WD ,212999,1348.0,14
2386,RL,98.0,16033,Pave,IR1,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,Hip,CompShg,VinylSd,VinylSd,BrkFace,378.0,4.0,PConc,5.0,3.0,4,GLQ,1261.0,Unf,572.0,1833.0,GasA,5.0,Y,SBrkr,1850,0,1850,1.0,2,0,3,1,4.0,8,Typ,1,Attchd,2004.0,Fin,3.0,3.0,Y,519,112,0,0,WD ,326000,2316.0,16
1086,RL,80.0,9024,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,PConc,4.0,3.0,No,Unf,0.0,Unf,789.0,789.0,GasA,5.0,Y,SBrkr,813,702,1515,0.0,2,1,3,1,4.0,8,Typ,1,Attchd,2004.0,Fin,3.0,3.0,Y,0,75,0,0,WD ,179000,786.0,16
1574,RL,74.0,11563,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,Hip,CompShg,VinylSd,VinylSd,Stone,258.0,4.0,PConc,5.0,3.0,4,GLQ,1036.0,Unf,482.0,1518.0,GasA,5.0,Y,SBrkr,1537,0,1537,1.0,2,0,3,1,4.0,8,Typ,0,Attchd,2007.0,Fin,3.0,3.0,Y,0,26,0,0,WD ,294000,2364.0,14
406,RM,21.0,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,425.0,3.0,CBlock,3.0,3.0,No,Rec,110.0,LwQ,79.0,483.0,GasA,3.0,Y,SBrkr,483,504,987,1.0,1,1,2,1,3.0,5,Typ,0,Detchd,1972.0,Unf,3.0,3.0,Y,0,0,0,0,WD ,97000,288.0,48
2757,RL,73.0,8760,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,PConc,4.0,4.0,Mn,GLQ,464.0,Unf,927.0,1391.0,GasA,5.0,Y,SBrkr,1391,571,1962,0.0,2,1,3,1,4.0,7,Typ,0,Attchd,2006.0,RFn,3.0,3.0,Y,0,90,0,0,New,239799,2604.0,14
2559,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,Gable,CompShg,WdShing,Wd Shng,None,0.0,3.0,CBlock,3.0,3.0,Mn,BLQ,915.0,Unf,336.0,1251.0,GasA,3.0,Y,SBrkr,1433,0,1433,1.0,1,0,3,1,3.0,7,Min1,1,Attchd,1961.0,Unf,3.0,3.0,Y,144,0,205,0,WD ,161000,882.0,59
1469,RM,37.0,4435,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,4.0,PConc,4.0,3.0,Av,GLQ,686.0,Unf,162.0,848.0,GasA,5.0,Y,SBrkr,848,0,848,1.0,1,0,1,1,4.0,3,Typ,0,Attchd,2003.0,Fin,3.0,3.0,Y,140,0,0,0,WD ,136500,840.0,17
